freguesia_id,nome
//amares//
c539d7ba-e974-455e-91e2-c53b4ffc3f70,Travessa da Presa
c539d7ba-e974-455e-91e2-c53b4ffc3f70,Rua do Regacho
c539d7ba-e974-455e-91e2-c53b4ffc3f70,Rua da Vinha
c539d7ba-e974-455e-91e2-c53b4ffc3f70,Rua das Uveirinhas
c539d7ba-e974-455e-91e2-c53b4ffc3f70,Rua de Várzeas
c539d7ba-e974-455e-91e2-c53b4ffc3f70,Rua do Topo
c539d7ba-e974-455e-91e2-c53b4ffc3f70,Rua do Vau
c539d7ba-e974-455e-91e2-c53b4ffc3f70,Rua do Sobreirinho
c539d7ba-e974-455e-91e2-c53b4ffc3f70,Rua do Texugo
c539d7ba-e974-455e-91e2-c53b4ffc3f70,Rua da Verdial
c539d7ba-e974-455e-91e2-c53b4ffc3f70,Rua da Veiga
c539d7ba-e974-455e-91e2-c53b4ffc3f70,Rua do Soalheiro
c539d7ba-e974-455e-91e2-c53b4ffc3f70,Rua da Sobreira
c539d7ba-e974-455e-91e2-c53b4ffc3f70,Rua dos Vales
c539d7ba-e974-455e-91e2-c53b4ffc3f70,Travessa da Veiga
//bouro santa marta//
4fb1e7d6-f557-4ff9-be01-0cbec4d5dd13,Rua da Igreja
4fb1e7d6-f557-4ff9-be01-0cbec4d5dd13,Travessa da Igreja
4fb1e7d6-f557-4ff9-be01-0cbec4d5dd13,Avenida Padre Doutor José António Pereira Janela
4fb1e7d6-f557-4ff9-be01-0cbec4d5dd13,Rua do Alto da Cadeira
4fb1e7d6-f557-4ff9-be01-0cbec4d5dd13,Rua do Adigueiro
4fb1e7d6-f557-4ff9-be01-0cbec4d5dd13,Rua do Adro
4fb1e7d6-f557-4ff9-be01-0cbec4d5dd13,Rua do Castanheiro de Cima
4fb1e7d6-f557-4ff9-be01-0cbec4d5dd13,Rua do Outeiro de Cima
4fb1e7d6-f557-4ff9-be01-0cbec4d5dd13,Rua da Sede da Junta
4fb1e7d6-f557-4ff9-be01-0cbec4d5dd13,Rua do Parque Desportivo
4fb1e7d6-f557-4ff9-be01-0cbec4d5dd13,Rua da Via Cova
4fb1e7d6-f557-4ff9-be01-0cbec4d5dd13,Rua da Presa de Cima
4fb1e7d6-f557-4ff9-be01-0cbec4d5dd13,Rua de Chão Grande
4fb1e7d6-f557-4ff9-be01-0cbec4d5dd13,Rua da Compra
4fb1e7d6-f557-4ff9-be01-0cbec4d5dd13,Rua do Arrival
4fb1e7d6-f557-4ff9-be01-0cbec4d5dd13,Rua de São Bartolomeu
4fb1e7d6-f557-4ff9-be01-0cbec4d5dd13,Rua de Cabanais
4fb1e7d6-f557-4ff9-be01-0cbec4d5dd13,Rua de Monte Chão
4fb1e7d6-f557-4ff9-be01-0cbec4d5dd13,Rua do Outeiro
4fb1e7d6-f557-4ff9-be01-0cbec4d5dd13,Rua do Outeiro Meão
4fb1e7d6-f557-4ff9-be01-0cbec4d5dd13,Travessa do Outeiro Meão
4fb1e7d6-f557-4ff9-be01-0cbec4d5dd13,Rua da Calcetaria
4fb1e7d6-f557-4ff9-be01-0cbec4d5dd13,Rua do Vale
4fb1e7d6-f557-4ff9-be01-0cbec4d5dd13,Rua do Centro
4fb1e7d6-f557-4ff9-be01-0cbec4d5dd13,Rua da Capela
4fb1e7d6-f557-4ff9-be01-0cbec4d5dd13,Rua Ribeiro da Carredal
4fb1e7d6-f557-4ff9-be01-0cbec4d5dd13,Rua do Carvalhal
4fb1e7d6-f557-4ff9-be01-0cbec4d5dd13,Rua do Castanheiro
4fb1e7d6-f557-4ff9-be01-0cbec4d5dd13,Rua da Levada
4fb1e7d6-f557-4ff9-be01-0cbec4d5dd13,Rua Chão de Moinho
4fb1e7d6-f557-4ff9-be01-0cbec4d5dd13,Rua da Chão
4fb1e7d6-f557-4ff9-be01-0cbec4d5dd13,Rua da Costa
4fb1e7d6-f557-4ff9-be01-0cbec4d5dd13,Travessa da Costa
4fb1e7d6-f557-4ff9-be01-0cbec4d5dd13,Rua do Crasto
4fb1e7d6-f557-4ff9-be01-0cbec4d5dd13,Rua do Cruzeiro
4fb1e7d6-f557-4ff9-be01-0cbec4d5dd13,Rua das Eiras
4fb1e7d6-f557-4ff9-be01-0cbec4d5dd13,Rua da Feira
4fb1e7d6-f557-4ff9-be01-0cbec4d5dd13,Rua de Felgueiras
4fb1e7d6-f557-4ff9-be01-0cbec4d5dd13,Rua dos Fondinhos
4fb1e7d6-f557-4ff9-be01-0cbec4d5dd13,Rua da Fonte
4fb1e7d6-f557-4ff9-be01-0cbec4d5dd13,Rua Francisco Manuel
4fb1e7d6-f557-4ff9-be01-0cbec4d5dd13,Rua de São Frutuoso
4fb1e7d6-f557-4ff9-be01-0cbec4d5dd13,Rua da Grova
4fb1e7d6-f557-4ff9-be01-0cbec4d5dd13,Rua do Jogo
4fb1e7d6-f557-4ff9-be01-0cbec4d5dd13,Rua do Ladredo
4fb1e7d6-f557-4ff9-be01-0cbec4d5dd13,Rua das Lajes
4fb1e7d6-f557-4ff9-be01-0cbec4d5dd13,Rua da Lama
4fb1e7d6-f557-4ff9-be01-0cbec4d5dd13,Rua das Lameiras
4fb1e7d6-f557-4ff9-be01-0cbec4d5dd13,Rua das Laranjeiras
4fb1e7d6-f557-4ff9-be01-0cbec4d5dd13,Rua de Santa Marta
4fb1e7d6-f557-4ff9-be01-0cbec4d5dd13,Rua da Martinga
4fb1e7d6-f557-4ff9-be01-0cbec4d5dd13,Rua das Minas
4fb1e7d6-f557-4ff9-be01-0cbec4d5dd13,Rua da Serva Morta
4fb1e7d6-f557-4ff9-be01-0cbec4d5dd13,Rua da Mourela
4fb1e7d6-f557-4ff9-be01-0cbec4d5dd13,Rua da Terra Nova
4fb1e7d6-f557-4ff9-be01-0cbec4d5dd13,Rua do Pelourinho
4fb1e7d6-f557-4ff9-be01-0cbec4d5dd13,Rua da Pereira
4fb1e7d6-f557-4ff9-be01-0cbec4d5dd13,Rua da Piconha
4fb1e7d6-f557-4ff9-be01-0cbec4d5dd13,Rua das Quintães
4fb1e7d6-f557-4ff9-be01-0cbec4d5dd13,Rua do Rio
4fb1e7d6-f557-4ff9-be01-0cbec4d5dd13,Rua dos Romeiros
4fb1e7d6-f557-4ff9-be01-0cbec4d5dd13,Rua do Roussio
4fb1e7d6-f557-4ff9-be01-0cbec4d5dd13,Rua da Torre
4fb1e7d6-f557-4ff9-be01-0cbec4d5dd13,Rua das Tomadas
4fb1e7d6-f557-4ff9-be01-0cbec4d5dd13,Rua dos Tamanqueiros
4fb1e7d6-f557-4ff9-be01-0cbec4d5dd13,Rua das Tecedeiras
4fb1e7d6-f557-4ff9-be01-0cbec4d5dd13,Rua das Sequeiras
4fb1e7d6-f557-4ff9-be01-0cbec4d5dd13,Rua das Veigas
4fb1e7d6-f557-4ff9-be01-0cbec4d5dd13,Rua do Tramião
//caires//
19bd65fe-3ffd-48b5-a867-a0555737ab71,Travessa 1º de Janeiro
19bd65fe-3ffd-48b5-a867-a0555737ab71,Largo da Igreja
19bd65fe-3ffd-48b5-a867-a0555737ab71,Rua da Alegria
19bd65fe-3ffd-48b5-a867-a0555737ab71,Rua da Sede da Junta
19bd65fe-3ffd-48b5-a867-a0555737ab71,Rua do Parque Desportivo
19bd65fe-3ffd-48b5-a867-a0555737ab71,Rua de Monte de Cima
19bd65fe-3ffd-48b5-a867-a0555737ab71,Rua Olival do Senhor
19bd65fe-3ffd-48b5-a867-a0555737ab71,Largo das Pousadas
19bd65fe-3ffd-48b5-a867-a0555737ab71,Travessa do Paço Velho
19bd65fe-3ffd-48b5-a867-a0555737ab71,Rua do Extremo
19bd65fe-3ffd-48b5-a867-a0555737ab71,Rua de Veiga de Pena
19bd65fe-3ffd-48b5-a867-a0555737ab71,Rua de Nossa Senhora da Guia
19bd65fe-3ffd-48b5-a867-a0555737ab71,Rua de São Bento
19bd65fe-3ffd-48b5-a867-a0555737ab71,Travessa de São Bento
19bd65fe-3ffd-48b5-a867-a0555737ab71,Rua da Borralha
19bd65fe-3ffd-48b5-a867-a0555737ab71,Travessa de Bouçós
19bd65fe-3ffd-48b5-a867-a0555737ab71,Travessa do Outeiro
19bd65fe-3ffd-48b5-a867-a0555737ab71,Travessa do Monte
19bd65fe-3ffd-48b5-a867-a0555737ab71,Rua da Cal
19bd65fe-3ffd-48b5-a867-a0555737ab71,Rua do Prado
19bd65fe-3ffd-48b5-a867-a0555737ab71,Rua de Nossa Senhora das Candeias
19bd65fe-3ffd-48b5-a867-a0555737ab71,Rua do Castro
19bd65fe-3ffd-48b5-a867-a0555737ab71,Rua da Cruz
19bd65fe-3ffd-48b5-a867-a0555737ab71,Travessa Trás dos Eidos
19bd65fe-3ffd-48b5-a867-a0555737ab71,Rua de São Pedro Fins
19bd65fe-3ffd-48b5-a867-a0555737ab71,Travessa da Fonte
19bd65fe-3ffd-48b5-a867-a0555737ab71,Travessa dos Fontes
19bd65fe-3ffd-48b5-a867-a0555737ab71,Rua do Freixeiro
19bd65fe-3ffd-48b5-a867-a0555737ab71,Rua da Joubreia
19bd65fe-3ffd-48b5-a867-a0555737ab71,Rua do Lagar
19bd65fe-3ffd-48b5-a867-a0555737ab71,Travessa do Luar
19bd65fe-3ffd-48b5-a867-a0555737ab71,Rua do Meitinho
19bd65fe-3ffd-48b5-a867-a0555737ab71,Rua dos Moinhos
19bd65fe-3ffd-48b5-a867-a0555737ab71,Travessa das Oliveiras
19bd65fe-3ffd-48b5-a867-a0555737ab71,Travessa do Paço
19bd65fe-3ffd-48b5-a867-a0555737ab71,Travessa do Sossego
19bd65fe-3ffd-48b5-a867-a0555737ab71,Rua das Penas
19bd65fe-3ffd-48b5-a867-a0555737ab71,Travessa das Penas
19bd65fe-3ffd-48b5-a867-a0555737ab71,Rua da Pereira
19bd65fe-3ffd-48b5-a867-a0555737ab71,Rua da Pontelha
19bd65fe-3ffd-48b5-a867-a0555737ab71,Travessa das Pousadas
19bd65fe-3ffd-48b5-a867-a0555737ab71,Travessa das Quintães
19bd65fe-3ffd-48b5-a867-a0555737ab71,Travessa da Ribeira
19bd65fe-3ffd-48b5-a867-a0555737ab71,Rua dos Rios
19bd65fe-3ffd-48b5-a867-a0555737ab71,Rua de São Vicente
19bd65fe-3ffd-48b5-a867-a0555737ab71,Rua da Sobreira
19bd65fe-3ffd-48b5-a867-a0555737ab71,Rua de Soutelo
19bd65fe-3ffd-48b5-a867-a0555737ab71,Travessa do Sol
//caldelas/paranhos/sequeiros//
0260c4b0-e056-4ffb-872f-3dab071e3db2,Rua da Igreja
0260c4b0-e056-4ffb-872f-3dab071e3db2,Travessa da Igreja
0260c4b0-e056-4ffb-872f-3dab071e3db2,Rua da Pousada
0260c4b0-e056-4ffb-872f-3dab071e3db2,Rua das Almas
0260c4b0-e056-4ffb-872f-3dab071e3db2,Rua de Pitães de Cima
0260c4b0-e056-4ffb-872f-3dab071e3db2,Avenida Coronel João Manuel Pereira
0260c4b0-e056-4ffb-872f-3dab071e3db2,Rua de Bárrio
0260c4b0-e056-4ffb-872f-3dab071e3db2,Rua da Cancela
0260c4b0-e056-4ffb-872f-3dab071e3db2,Travessa da Cancela
0260c4b0-e056-4ffb-872f-3dab071e3db2,Rua de Castelhão
0260c4b0-e056-4ffb-872f-3dab071e3db2,Travessa de Castelhão
0260c4b0-e056-4ffb-872f-3dab071e3db2,Rua de Cavaco
0260c4b0-e056-4ffb-872f-3dab071e3db2,Rua do Ribeiro
0260c4b0-e056-4ffb-872f-3dab071e3db2,Rua José Manuel Correia Veloso
0260c4b0-e056-4ffb-872f-3dab071e3db2,Rua Fonte da Ramalha
0260c4b0-e056-4ffb-872f-3dab071e3db2,Rua de Fontenena
0260c4b0-e056-4ffb-872f-3dab071e3db2,Rua da Malhadoura
0260c4b0-e056-4ffb-872f-3dab071e3db2,Travessa da Malhadoura
0260c4b0-e056-4ffb-872f-3dab071e3db2,Rua Nova da Veiga
0260c4b0-e056-4ffb-872f-3dab071e3db2,Rua do Paço
0260c4b0-e056-4ffb-872f-3dab071e3db2,Rua de Pitães
0260c4b0-e056-4ffb-872f-3dab071e3db2,Rua de Quintão
0260c4b0-e056-4ffb-872f-3dab071e3db2,Rua da Ramalha
0260c4b0-e056-4ffb-872f-3dab071e3db2,Travessa da Ramalha
0260c4b0-e056-4ffb-872f-3dab071e3db2,Rua da Veiga
0260c4b0-e056-4ffb-872f-3dab071e3db2,Rua do Tojal
0260c4b0-e056-4ffb-872f-3dab071e3db2,Travessa do Tojal
0260c4b0-e056-4ffb-872f-3dab071e3db2,Travessa da Veiga
0260c4b0-e056-4ffb-872f-3dab071e3db2,Rua da Igreja
0260c4b0-e056-4ffb-872f-3dab071e3db2,Caminho do Alto da Igreja
0260c4b0-e056-4ffb-872f-3dab071e3db2,Rua do Além
0260c4b0-e056-4ffb-872f-3dab071e3db2,Largo do Padre Adelino Eiras Louvarinhas
0260c4b0-e056-4ffb-872f-3dab071e3db2,Rua da Sede da Junta
0260c4b0-e056-4ffb-872f-3dab071e3db2,Rua de Cimo de Vila
0260c4b0-e056-4ffb-872f-3dab071e3db2,Caminho do Alvito
0260c4b0-e056-4ffb-872f-3dab071e3db2,Caminho da Lombada
0260c4b0-e056-4ffb-872f-3dab071e3db2,Caminho do Monte
0260c4b0-e056-4ffb-872f-3dab071e3db2,Caminho de Vessadas
0260c4b0-e056-4ffb-872f-3dab071e3db2,Caminho de São Pedro
0260c4b0-e056-4ffb-872f-3dab071e3db2,Caminho de Rafael
0260c4b0-e056-4ffb-872f-3dab071e3db2,Caminho de Vilela
0260c4b0-e056-4ffb-872f-3dab071e3db2,Caminho dos Penedos de Fins
0260c4b0-e056-4ffb-872f-3dab071e3db2,Caminho de Cerdeda
0260c4b0-e056-4ffb-872f-3dab071e3db2,Caminho da Geira
0260c4b0-e056-4ffb-872f-3dab071e3db2,Caminho de Linharelho
0260c4b0-e056-4ffb-872f-3dab071e3db2,Rua de Santo Ovídio
0260c4b0-e056-4ffb-872f-3dab071e3db2,Rua Principal
0260c4b0-e056-4ffb-872f-3dab071e3db2,Rua da Senhora da Boa Viagem
0260c4b0-e056-4ffb-872f-3dab071e3db2,Rua do Calvelo
0260c4b0-e056-4ffb-872f-3dab071e3db2,Rua do Campo de Futebol
0260c4b0-e056-4ffb-872f-3dab071e3db2,Rua da Cancela Vermelha
0260c4b0-e056-4ffb-872f-3dab071e3db2,Rua de Carranchão
0260c4b0-e056-4ffb-872f-3dab071e3db2,Rua da Escola
0260c4b0-e056-4ffb-872f-3dab071e3db2,Rua de Covas
0260c4b0-e056-4ffb-872f-3dab071e3db2,Rua das Lages de Covas
0260c4b0-e056-4ffb-872f-3dab071e3db2,Rua do Cruzeiro das Lages
0260c4b0-e056-4ffb-872f-3dab071e3db2,Rua do Souto
0260c4b0-e056-4ffb-872f-3dab071e3db2,Rua de Farapilhe
0260c4b0-e056-4ffb-872f-3dab071e3db2,Rua da Fonte da Lage
0260c4b0-e056-4ffb-872f-3dab071e3db2,Travessa da Fonte
0260c4b0-e056-4ffb-872f-3dab071e3db2,Rua do Lodeiro
0260c4b0-e056-4ffb-872f-3dab071e3db2,Rua do Louredo
0260c4b0-e056-4ffb-872f-3dab071e3db2,Travessa de Louredo
0260c4b0-e056-4ffb-872f-3dab071e3db2,Rua de São Lourenço
0260c4b0-e056-4ffb-872f-3dab071e3db2,Rua do Outeirinho
0260c4b0-e056-4ffb-872f-3dab071e3db2,Rua de São Pedro
0260c4b0-e056-4ffb-872f-3dab071e3db2,Rua do Pinheiral
0260c4b0-e056-4ffb-872f-3dab071e3db2,Rua do Risso
0260c4b0-e056-4ffb-872f-3dab071e3db2,Rua da Veiga
0260c4b0-e056-4ffb-872f-3dab071e3db2,Travessa da Veiga
/////// falta caldelas ///////
///carrazedo////
2ec4fc3a-4854-40f0-b218-3f726399f693,Avenida Sá de Miranda
2ec4fc3a-4854-40f0-b218-3f726399f693,Avenida São Martinho de Carrazedo
2ec4fc3a-4854-40f0-b218-3f726399f693,Avenida da Faia
2ec4fc3a-4854-40f0-b218-3f726399f693,Avenida das Cerdeirinhas
2ec4fc3a-4854-40f0-b218-3f726399f693,Avenida de Barriomau
2ec4fc3a-4854-40f0-b218-3f726399f693,Avenida de Paredes
2ec4fc3a-4854-40f0-b218-3f726399f693,Avenida de Quintães
2ec4fc3a-4854-40f0-b218-3f726399f693,Avenida do Castro
2ec4fc3a-4854-40f0-b218-3f726399f693,Avenida do Pilar
2ec4fc3a-4854-40f0-b218-3f726399f693,Calçada de Além
2ec4fc3a-4854-40f0-b218-3f726399f693,Calçada de Paredes
2ec4fc3a-4854-40f0-b218-3f726399f693,Calçada de Quintães
2ec4fc3a-4854-40f0-b218-3f726399f693,Calçada do Monte
2ec4fc3a-4854-40f0-b218-3f726399f693,Caminho da Faia
2ec4fc3a-4854-40f0-b218-3f726399f693,Caminho de Barriomau
2ec4fc3a-4854-40f0-b218-3f726399f693,Caminho de Quintães
2ec4fc3a-4854-40f0-b218-3f726399f693,Caminho do Monte
2ec4fc3a-4854-40f0-b218-3f726399f693,Caminho do Portal Vite
2ec4fc3a-4854-40f0-b218-3f726399f693,Caminho dos Carregais
2ec4fc3a-4854-40f0-b218-3f726399f693,Ladeira da Faia
2ec4fc3a-4854-40f0-b218-3f726399f693,Ladeira de Paredes
2ec4fc3a-4854-40f0-b218-3f726399f693,Ladeira do Pilar
2ec4fc3a-4854-40f0-b218-3f726399f693,Largo Santo António do Pilar
2ec4fc3a-4854-40f0-b218-3f726399f693,Largo da Feira Velha
2ec4fc3a-4854-40f0-b218-3f726399f693,Largo da Igreja
2ec4fc3a-4854-40f0-b218-3f726399f693,Monte
2ec4fc3a-4854-40f0-b218-3f726399f693,Praceta da Bela Vista
2ec4fc3a-4854-40f0-b218-3f726399f693,Praceta da Faia
2ec4fc3a-4854-40f0-b218-3f726399f693,Praceta das Cerdeirinhas
2ec4fc3a-4854-40f0-b218-3f726399f693,Praceta de Quintães
2ec4fc3a-4854-40f0-b218-3f726399f693,Rua Além de Cima
2ec4fc3a-4854-40f0-b218-3f726399f693,Rua Doutor Eugénio Bacelar Ferreira
2ec4fc3a-4854-40f0-b218-3f726399f693,Rua Senhora da Piedade
2ec4fc3a-4854-40f0-b218-3f726399f693,Rua da Faia
2ec4fc3a-4854-40f0-b218-3f726399f693,Rua da Fonte Coberta
2ec4fc3a-4854-40f0-b218-3f726399f693,Rua da Gróvia
2ec4fc3a-4854-40f0-b218-3f726399f693,Rua da Ribeira
2ec4fc3a-4854-40f0-b218-3f726399f693,Rua das Bouças
2ec4fc3a-4854-40f0-b218-3f726399f693,Rua das Canas
2ec4fc3a-4854-40f0-b218-3f726399f693,Rua das Cerdeirinhas
2ec4fc3a-4854-40f0-b218-3f726399f693,Rua das Oliveiras
2ec4fc3a-4854-40f0-b218-3f726399f693,Rua das Traseiras
2ec4fc3a-4854-40f0-b218-3f726399f693,Rua de Além
2ec4fc3a-4854-40f0-b218-3f726399f693,Rua de Barriomau
2ec4fc3a-4854-40f0-b218-3f726399f693,Rua de Lamas
2ec4fc3a-4854-40f0-b218-3f726399f693,Rua de Paredes
2ec4fc3a-4854-40f0-b218-3f726399f693,Rua de Quintães
2ec4fc3a-4854-40f0-b218-3f726399f693,Rua de Redemoinhos
2ec4fc3a-4854-40f0-b218-3f726399f693,Rua de Romão
2ec4fc3a-4854-40f0-b218-3f726399f693,Rua de Santo António
2ec4fc3a-4854-40f0-b218-3f726399f693,Rua de Vila Moura
2ec4fc3a-4854-40f0-b218-3f726399f693,Rua do Castro
2ec4fc3a-4854-40f0-b218-3f726399f693,Rua do Extremo
2ec4fc3a-4854-40f0-b218-3f726399f693,Rua do Monte
2ec4fc3a-4854-40f0-b218-3f726399f693,Rua do Regato
2ec4fc3a-4854-40f0-b218-3f726399f693,Rua do Ribeiral
2ec4fc3a-4854-40f0-b218-3f726399f693,Rua dos Carregais
2ec4fc3a-4854-40f0-b218-3f726399f693,Travessa Além de Cima
2ec4fc3a-4854-40f0-b218-3f726399f693,Travessa Senhora da Piedade
2ec4fc3a-4854-40f0-b218-3f726399f693,Travessa da Faia
2ec4fc3a-4854-40f0-b218-3f726399f693,Travessa de Barriomau
2ec4fc3a-4854-40f0-b218-3f726399f693,Travessa de Carregais
2ec4fc3a-4854-40f0-b218-3f726399f693,Travessa de Quintães
2ec4fc3a-4854-40f0-b218-3f726399f693,Travessa de Romão
2ec4fc3a-4854-40f0-b218-3f726399f693,Travessa do Monte
2ec4fc3a-4854-40f0-b218-3f726399f693,Travessa do Penedo
/////dornelas////
25259e0f-a47c-459f-9975-67a9d5ce2243,Beco da Motrena
25259e0f-a47c-459f-9975-67a9d5ce2243,Beco do Monte
25259e0f-a47c-459f-9975-67a9d5ce2243,Beco do Perro
25259e0f-a47c-459f-9975-67a9d5ce2243,Beco do Sobreiro
25259e0f-a47c-459f-9975-67a9d5ce2243,Rua António de Azevedo
25259e0f-a47c-459f-9975-67a9d5ce2243,Rua Dona Almerinda
25259e0f-a47c-459f-9975-67a9d5ce2243,Rua Monte de Além
25259e0f-a47c-459f-9975-67a9d5ce2243,Rua Principal
25259e0f-a47c-459f-9975-67a9d5ce2243,Rua Tal - Rios
25259e0f-a47c-459f-9975-67a9d5ce2243,Rua da Batoca
25259e0f-a47c-459f-9975-67a9d5ce2243,Rua da Breia
25259e0f-a47c-459f-9975-67a9d5ce2243,Rua da Escola
25259e0f-a47c-459f-9975-67a9d5ce2243,Rua da Estrada Nacional
25259e0f-a47c-459f-9975-67a9d5ce2243,Rua da Industria
25259e0f-a47c-459f-9975-67a9d5ce2243,Rua da Motrena
25259e0f-a47c-459f-9975-67a9d5ce2243,Rua das Areias
25259e0f-a47c-459f-9975-67a9d5ce2243,Rua das Bouças
25259e0f-a47c-459f-9975-67a9d5ce2243,Rua de Barbadães
25259e0f-a47c-459f-9975-67a9d5ce2243,Rua de Celoureiros
25259e0f-a47c-459f-9975-67a9d5ce2243,Rua de Chelo
25259e0f-a47c-459f-9975-67a9d5ce2243,Rua de Gulcides
25259e0f-a47c-459f-9975-67a9d5ce2243,Rua de Meia Roso
25259e0f-a47c-459f-9975-67a9d5ce2243,Rua de Moleiras
25259e0f-a47c-459f-9975-67a9d5ce2243,Rua de Moutorro
25259e0f-a47c-459f-9975-67a9d5ce2243,Rua de Passos
25259e0f-a47c-459f-9975-67a9d5ce2243,Rua do Alto
25259e0f-a47c-459f-9975-67a9d5ce2243,Rua do Bairro Azevedo
25259e0f-a47c-459f-9975-67a9d5ce2243,Rua do Carvalho
25259e0f-a47c-459f-9975-67a9d5ce2243,Rua do Fontanário
25259e0f-a47c-459f-9975-67a9d5ce2243,Rua do Fontão
25259e0f-a47c-459f-9975-67a9d5ce2243,Rua do Lar
25259e0f-a47c-459f-9975-67a9d5ce2243,Rua do Monte
25259e0f-a47c-459f-9975-67a9d5ce2243,Rua do Outeiro
25259e0f-a47c-459f-9975-67a9d5ce2243,Rua do Pardinheiro
25259e0f-a47c-459f-9975-67a9d5ce2243,Rua do Perro
25259e0f-a47c-459f-9975-67a9d5ce2243,Rua do Real
25259e0f-a47c-459f-9975-67a9d5ce2243,Rua do Sobreiro
25259e0f-a47c-459f-9975-67a9d5ce2243,Travessa das Areias
25259e0f-a47c-459f-9975-67a9d5ce2243,Travessa do Alto
25259e0f-a47c-459f-9975-67a9d5ce2243,Travessa do Perro
/////ferreiros falta///
//////prozelo e besteiros //////
5854c90-0dc0-4fd2-b8b9-89c8e529343f,Caminho da Cruz
05854c90-0dc0-4fd2-b8b9-89c8e529343f,Largo Padre Albino Pires
05854c90-0dc0-4fd2-b8b9-89c8e529343f,Largo do Anjo da Guarda
05854c90-0dc0-4fd2-b8b9-89c8e529343f,Rua Abade Ricardo Marcelino Martins
05854c90-0dc0-4fd2-b8b9-89c8e529343f,Rua Abílio da Cunha Alves
05854c90-0dc0-4fd2-b8b9-89c8e529343f,Rua Albino Teixeira
05854c90-0dc0-4fd2-b8b9-89c8e529343f,Rua António Augusto A. Araújo
05854c90-0dc0-4fd2-b8b9-89c8e529343f,Rua António Boaventura
05854c90-0dc0-4fd2-b8b9-89c8e529343f,Rua Constantino Oliveira
05854c90-0dc0-4fd2-b8b9-89c8e529343f,Rua Domingos José Antunes Araújo
05854c90-0dc0-4fd2-b8b9-89c8e529343f,Rua Doutor Francisco Sá Carneiro
05854c90-0dc0-4fd2-b8b9-89c8e529343f,Rua Filomena do Rosário
05854c90-0dc0-4fd2-b8b9-89c8e529343f,Rua José Joaquim de Azevedo
05854c90-0dc0-4fd2-b8b9-89c8e529343f,Rua Padre Manuel Rocha Vieira
05854c90-0dc0-4fd2-b8b9-89c8e529343f,Rua Parque Industrial Monte de Rabadas
05854c90-0dc0-4fd2-b8b9-89c8e529343f,Rua Solar da Levada
05854c90-0dc0-4fd2-b8b9-89c8e529343f,Rua Solar das Bouças
05854c90-0dc0-4fd2-b8b9-89c8e529343f,Rua São Miguel o Anjo
05854c90-0dc0-4fd2-b8b9-89c8e529343f,Rua Travessa de Santo Amaro
05854c90-0dc0-4fd2-b8b9-89c8e529343f,Rua Trás dos Soutos
05854c90-0dc0-4fd2-b8b9-89c8e529343f,Rua da Aldeia
05854c90-0dc0-4fd2-b8b9-89c8e529343f,Rua da Calçada
05854c90-0dc0-4fd2-b8b9-89c8e529343f,Rua da Capela do Anjo da Guarda
05854c90-0dc0-4fd2-b8b9-89c8e529343f,Rua da E. D. P.
05854c90-0dc0-4fd2-b8b9-89c8e529343f,Rua da Escola
05854c90-0dc0-4fd2-b8b9-89c8e529343f,Rua da Fonte
05854c90-0dc0-4fd2-b8b9-89c8e529343f,Rua da Geira
05854c90-0dc0-4fd2-b8b9-89c8e529343f,Rua da Igreja
05854c90-0dc0-4fd2-b8b9-89c8e529343f,Rua da Misericórdia
05854c90-0dc0-4fd2-b8b9-89c8e529343f,Rua da Ponte do Porto
05854c90-0dc0-4fd2-b8b9-89c8e529343f,Rua da Poça da Ribeira
05854c90-0dc0-4fd2-b8b9-89c8e529343f,Rua da Ribeira
05854c90-0dc0-4fd2-b8b9-89c8e529343f,Rua das Almeidas
05854c90-0dc0-4fd2-b8b9-89c8e529343f,Rua das Alminhas
05854c90-0dc0-4fd2-b8b9-89c8e529343f,Rua das Pousadelas
05854c90-0dc0-4fd2-b8b9-89c8e529343f,Rua das Veigas
05854c90-0dc0-4fd2-b8b9-89c8e529343f,Rua de Ancede
05854c90-0dc0-4fd2-b8b9-89c8e529343f,Rua de Santo Amaro
05854c90-0dc0-4fd2-b8b9-89c8e529343f,Rua do Anjo da Guarda
05854c90-0dc0-4fd2-b8b9-89c8e529343f,Rua do Barco
05854c90-0dc0-4fd2-b8b9-89c8e529343f,Rua do Cabo
05854c90-0dc0-4fd2-b8b9-89c8e529343f,Rua do Campo Grande
05854c90-0dc0-4fd2-b8b9-89c8e529343f,Rua do Crasto
05854c90-0dc0-4fd2-b8b9-89c8e529343f,Rua do Cruzeiro
05854c90-0dc0-4fd2-b8b9-89c8e529343f,Rua do Eido de Cima
05854c90-0dc0-4fd2-b8b9-89c8e529343f,Rua do Extremo
05854c90-0dc0-4fd2-b8b9-89c8e529343f,Rua do Félix
05854c90-0dc0-4fd2-b8b9-89c8e529343f,Rua do Loteamento do Sobreiro
05854c90-0dc0-4fd2-b8b9-89c8e529343f,Rua do Lugar Novo
05854c90-0dc0-4fd2-b8b9-89c8e529343f,Rua do Moinho
05854c90-0dc0-4fd2-b8b9-89c8e529343f,Rua do Monte de Rabadas
05854c90-0dc0-4fd2-b8b9-89c8e529343f,Rua do Outeirinho
05854c90-0dc0-4fd2-b8b9-89c8e529343f,Rua do Pedregal
05854c90-0dc0-4fd2-b8b9-89c8e529343f,Rua do Pinhal
